customer_id,country,education,gender,member_card,total_children,Recency,Frequency,Monetary
6254,USA,Bachelors Degree,F,Bronze,3,203,3,67.01
6256,USA,High School Degree,M,Bronze,1,28,3,83.66
6261,USA,Bachelors Degree,M,Golden,5,12,4,79.37
6262,USA,Bachelors Degree,F,Golden,4,171,2,38.73
6265,USA,Partial High School,F,Normal,2,15,7,246.26
6266,USA,High School Degree,M,Bronze,1,143,5,103.17
6267,USA,High School Degree,M,Normal,4,298,1,30.9
6268,USA,High School Degree,M,Bronze,2,117,3,108.31
6271,USA,Partial High School,M,Bronze,0,78,2,69.98
6273,USA,Bachelors Degree,M,Bronze,2,328,1,40.09
6274,USA,High School Degree,M,Bronze,1,351,1,15.81
6277,USA,Bachelors Degree,F,Bronze,2,194,1,21.76
6278,USA,Partial High School,F,Normal,1,19,3,90.77
6279,USA,Graduate Degree,M,Bronze,1,323,1,27.15
6280,USA,High School Degree,F,Bronze,5,361,1,3.12
6281,USA,Bachelors Degree,M,Golden,5,162,1,15.08
6283,USA,Partial High School,F,Normal,4,225,2,61.54
6284,USA,Partial High School,F,Normal,5,171,1,48.38
6288,USA,Partial High School,F,Normal,1,46,7,187.09
6289,USA,Partial High School,M,Bronze,1,194,1,53.98
6291,USA,Partial College,F,Bronze,0,5,9,248.47
6295,USA,Bachelors Degree,F,Bronze,2,100,3,94.23
6297,USA,High School Degree,F,Bronze,2,66,2,37.25
6299,USA,Bachelors Degree,F,Bronze,5,162,4,132.4
6300,USA,Bachelors Degree,M,Bronze,1,121,3,54.53
6301,USA,Partial College,F,Bronze,1,136,4,129.51
6304,USA,High School Degree,F,Golden,1,149,3,90.48
6306,USA,High School Degree,F,Bronze,2,112,3,70.9
6307,USA,Partial High School,F,Normal,4,6,19,822.55
6309,USA,Partial High School,M,Normal,3,133,3,38.02
6313,USA,Bachelors Degree,F,Bronze,0,10,12,419.04
6314,USA,High School Degree,F,Bronze,1,37,2,72.6
6317,USA,Bachelors Degree,F,Bronze,4,22,2,29.46
6318,USA,Bachelors Degree,F,Bronze,1,136,1,27.65
6319,USA,Bachelors Degree,M,Bronze,0,278,3,20.38
6320,USA,Partial High School,M,Normal,2,14,3,71.95
6321,USA,Partial High School,M,Bronze,5,14,3,43.98
6324,USA,Partial College,F,Bronze,3,27,9,329.57
6327,USA,Partial High School,M,Normal,2,77,3,75.88
6328,USA,Bachelors Degree,F,Bronze,4,181,1,48.9
6332,USA,High School Degree,F,Normal,4,44,2,83.67
6333,USA,Partial College,F,Bronze,1,2,1,12.7
6336,USA,Partial High School,F,Bronze,4,158,2,18.5
6337,USA,Partial High School,M,Bronze,0,42,2,10.54
6340,USA,Graduate Degree,M,Normal,3,212,1,9.22
6341,USA,Partial High School,F,Bronze,2,152,1,13.62
6347,USA,Partial College,F,Golden,5,8,10,281.18
6348,USA,Partial High School,M,Normal,2,40,13,381.44
6350,USA,Bachelors Degree,F,Bronze,2,10,6,166.15
6351,USA,Partial College,M,Silver,3,16,3,71.7
6352,USA,High School Degree,M,Bronze,3,37,10,290.93
6353,USA,High School Degree,M,Bronze,3,192,2,83.03
6355,USA,Bachelors Degree,M,Bronze,4,30,2,55.08
6359,USA,Bachelors Degree,F,Bronze,2,60,3,115.75
6360,USA,Partial High School,M,Normal,4,152,1,58.42
6362,USA,Bachelors Degree,F,Bronze,4,232,1,13.58
6364,USA,Partial College,M,Golden,4,37,1,17.38
6365,USA,Partial High School,M,Normal,5,256,1,24.08
6367,USA,Bachelors Degree,F,Bronze,1,11,11,347.28
6371,USA,Partial High School,M,Normal,5,271,1,48.26
6372,USA,Partial High School,M,Bronze,0,25,8,228.54
6375,USA,High School Degree,M,Bronze,2,16,2,31.22
6376,USA,Partial High School,M,Normal,5,225,3,158.62
6377,USA,Bachelors Degree,M,Silver,1,84,1,6.82
6380,USA,High School Degree,M,Silver,5,228,1,23.57
6381,USA,Bachelors Degree,F,Golden,4,14,5,172.85
6383,USA,Bachelors Degree,M,Bronze,4,30,2,34.75
6386,USA,High School Degree,F,Bronze,4,212,1,18.76
6388,USA,Partial High School,F,Normal,2,36,2,54.2
6389,USA,Partial High School,M,Normal,4,110,1,18.89
6392,USA,High School Degree,M,Normal,1,175,2,46.44
6395,USA,Partial High School,M,Normal,0,90,3,96.5
6396,USA,Bachelors Degree,F,Bronze,3,285,1,7.05
6398,USA,Partial High School,F,Normal,1,35,5,173.67
6399,USA,High School Degree,F,Bronze,3,26,2,61.07
6400,USA,High School Degree,M,Bronze,3,71,3,122.8
6403,USA,Bachelors Degree,M,Bronze,3,114,3,42.55
6408,USA,Bachelors Degree,F,Bronze,1,85,1,36.99
6414,USA,High School Degree,M,Bronze,1,168,3,76.65
6417,USA,Partial High School,M,Normal,2,193,3,46.12
6418,USA,High School Degree,F,Bronze,4,61,2,58.65
6420,USA,Partial College,M,Bronze,4,128,2,25.19
6421,USA,Partial College,F,Bronze,3,78,3,116.88
6422,USA,High School Degree,M,Bronze,1,323,1,21.73
6423,USA,Partial High School,F,Silver,4,7,11,413.09
6424,USA,Bachelors Degree,F,Bronze,5,126,3,101.25
6425,USA,High School Degree,M,Golden,3,257,1,8.34
6426,USA,Bachelors Degree,M,Bronze,5,12,3,142.16
6428,USA,Bachelors Degree,M,Golden,4,42,1,17.18
6429,USA,Bachelors Degree,M,Bronze,5,114,4,178.66
6432,USA,High School Degree,F,Bronze,1,53,3,89.41
6433,USA,Partial High School,F,Normal,1,224,1,22.42
6434,USA,Bachelors Degree,F,Silver,5,209,1,17.69
6439,USA,High School Degree,F,Bronze,3,363,1,52.57
6441,USA,Partial High School,F,Bronze,0,263,1,33.86
6442,USA,Bachelors Degree,F,Silver,2,162,3,77.59
6445,USA,High School Degree,F,Bronze,4,163,2,28.16
6452,USA,Partial High School,F,Bronze,3,12,4,195.92
6453,USA,Partial High School,M,Normal,5,14,1,32.53
6454,USA,Bachelors Degree,F,Bronze,1,179,3,68.95
6458,USA,Bachelors Degree,M,Bronze,2,283,1,8.43
6459,USA,Partial High School,M,Normal,4,14,3,75.74
6460,USA,Partial High School,M,Normal,2,351,1,28.77
6462,USA,Bachelors Degree,M,Bronze,0,37,4,102.78
6465,USA,Partial High School,F,Normal,4,263,3,17.84
6466,USA,Partial High School,F,Normal,3,363,1,39.2
6468,USA,Partial High School,F,Silver,5,302,1,18.28
6469,USA,Bachelors Degree,M,Bronze,0,36,2,42.38
6470,USA,Partial High School,M,Normal,5,126,2,48.85
6471,USA,Partial High School,F,Normal,0,45,4,90.1
6472,USA,Partial College,F,Bronze,0,186,1,19.37
6474,USA,Graduate Degree,M,Bronze,2,200,1,33.49
6475,USA,High School Degree,F,Bronze,3,239,1,16.32
6477,USA,High School Degree,F,Bronze,1,225,1,17.81
6478,USA,Partial High School,M,Normal,1,27,2,69.96
6479,USA,Partial High School,M,Normal,2,51,1,12.74
6480,USA,Partial College,F,Bronze,0,244,2,26.44
6481,USA,Partial College,F,Bronze,1,55,2,41.31
6483,USA,Partial High School,F,Normal,2,8,1,4.53
6484,USA,Partial High School,M,Normal,3,14,3,37.07
6486,USA,Partial High School,F,Normal,4,18,4,127.02
6488,USA,Partial High School,F,Normal,1,113,6,148.08
6490,USA,Bachelors Degree,M,Silver,4,44,5,123.34
6493,USA,Partial College,M,Bronze,4,244,2,67.28
6494,USA,High School Degree,M,Bronze,1,13,3,78.18
6496,USA,High School Degree,M,Golden,5,11,7,317.88
6499,USA,Bachelors Degree,F,Golden,3,11,10,280.53
6500,USA,High School Degree,F,Silver,3,12,5,113.53
6501,USA,High School Degree,F,Bronze,5,100,3,83
6504,USA,Partial High School,M,Normal,1,126,1,23.27
6505,USA,High School Degree,M,Bronze,2,353,1,16.44
6506,USA,Partial High School,F,Golden,4,78,1,29.37
6510,USA,Partial High School,F,Bronze,0,44,3,157.61
6511,USA,High School Degree,M,Bronze,5,12,4,131.09
6513,USA,High School Degree,F,Bronze,2,47,1,15.37
6516,USA,High School Degree,M,Bronze,2,9,3,78.51
6517,USA,Partial High School,F,Normal,3,117,1,36.9
6518,USA,High School Degree,M,Golden,3,349,1,32.58
6522,USA,Bachelors Degree,F,Bronze,2,4,6,208.66
6523,USA,Bachelors Degree,M,Bronze,1,71,1,40.68
6524,USA,Partial College,M,Silver,3,126,1,36.32
6526,USA,Bachelors Degree,F,Bronze,1,21,6,156.66
6528,USA,Partial High School,F,Normal,5,66,2,88.09
6529,USA,Bachelors Degree,M,Bronze,1,7,14,389.6
6530,USA,High School Degree,M,Normal,0,34,10,245.45
6531,USA,High School Degree,F,Bronze,1,105,4,117.39
6537,USA,High School Degree,F,Normal,1,193,3,76.14
6541,USA,High School Degree,F,Bronze,1,18,5,102
6542,USA,Bachelors Degree,M,Silver,4,257,2,89.07
6544,USA,Partial High School,F,Normal,0,18,5,138.64
6547,USA,Partial High School,F,Bronze,2,227,2,31.02
6551,USA,Partial High School,F,Bronze,4,12,6,183.52
6553,USA,High School Degree,M,Bronze,4,116,5,141.12
6554,USA,Bachelors Degree,F,Bronze,1,41,9,171.6
6557,USA,Partial College,M,Bronze,1,35,2,38.69
6559,USA,Bachelors Degree,M,Bronze,3,5,10,372.89
6560,USA,High School Degree,F,Bronze,5,8,13,401.4
6562,USA,Partial High School,F,Bronze,2,171,3,96.7
6564,USA,Graduate Degree,F,Golden,3,113,8,248.39
6565,USA,Partial High School,F,Normal,0,285,2,60.87
6566,USA,Partial High School,M,Normal,1,78,4,114.06
6567,USA,Partial College,F,Bronze,4,96,4,124.9
6568,USA,Partial College,M,Golden,1,315,1,11.71
6570,USA,Partial High School,F,Silver,3,36,6,209.43
6571,USA,Partial College,F,Silver,1,195,1,48.5
6572,USA,High School Degree,M,Bronze,0,14,2,36.42
6574,USA,Bachelors Degree,F,Bronze,1,37,8,297.69
6575,USA,High School Degree,F,Bronze,1,21,3,54.8
6576,USA,Bachelors Degree,F,Golden,3,80,2,57.69
6577,USA,High School Degree,M,Bronze,1,119,4,69.39
6578,USA,Partial High School,M,Normal,2,137,1,45.91
6579,USA,Bachelors Degree,M,Bronze,2,275,3,59.54
6581,USA,High School Degree,F,Golden,2,155,2,25.03
6584,USA,High School Degree,F,Bronze,4,162,4,154.55
6589,USA,Partial High School,F,Normal,1,10,8,244.68
6590,USA,Bachelors Degree,F,Bronze,1,118,2,67.4
6592,USA,Partial High School,F,Silver,4,105,5,188.6
6595,USA,High School Degree,F,Bronze,0,55,1,11.27
6596,USA,Partial High School,M,Bronze,3,91,2,83.65
6598,USA,Graduate Degree,F,Golden,2,46,3,72.67
6599,USA,Partial College,F,Bronze,1,84,4,52.31
6600,USA,Bachelors Degree,F,Golden,1,193,3,56.64
6602,USA,High School Degree,M,Golden,3,45,2,41.8
6606,USA,Partial High School,M,Bronze,1,129,2,76.58
6607,USA,Partial High School,M,Bronze,2,32,5,106.48
6609,USA,High School Degree,M,Silver,2,118,5,123.52
6611,USA,Bachelors Degree,M,Silver,0,249,1,46.51
6613,USA,Partial High School,M,Normal,0,365,1,4.88
6616,USA,Bachelors Degree,M,Silver,4,16,3,67.65
6617,USA,Partial High School,F,Normal,2,13,7,249.83
6621,USA,High School Degree,M,Golden,5,30,3,96.56
6622,USA,High School Degree,M,Bronze,3,16,3,102.88
6623,USA,High School Degree,F,Silver,2,169,1,11.79
6624,USA,Bachelors Degree,M,Normal,4,27,3,78.27
6628,USA,Partial College,F,Bronze,2,232,2,85.33
6630,USA,High School Degree,F,Golden,1,138,2,49.93
6633,USA,Partial High School,M,Normal,1,54,1,26.98
6634,USA,Graduate Degree,F,Bronze,2,29,2,19.11
6635,USA,Partial High School,F,Bronze,1,5,2,83.04
6636,USA,High School Degree,M,Bronze,5,47,1,31.73
6640,USA,Bachelors Degree,M,Bronze,1,12,1,10.56
6641,USA,High School Degree,M,Bronze,0,225,2,37.6
6642,USA,High School Degree,M,Bronze,2,280,1,39.34
6645,USA,Partial High School,F,Normal,2,12,2,40.33
6646,USA,Partial High School,F,Normal,2,49,1,2.19
6647,USA,High School Degree,M,Bronze,3,25,10,251.02
6651,USA,High School Degree,M,Bronze,0,115,4,112.03
6653,USA,Partial High School,M,Normal,2,218,1,13.39
6654,USA,High School Degree,F,Bronze,1,194,2,55.88
6655,USA,High School Degree,F,Bronze,4,140,3,79.69
6657,USA,High School Degree,M,Bronze,1,143,2,45
6658,USA,Partial College,F,Bronze,5,21,3,70.82
6659,USA,Partial High School,F,Normal,5,45,2,24.48
6664,USA,High School Degree,F,Silver,1,181,1,38.25
6665,USA,High School Degree,M,Silver,5,282,3,107.67
6666,USA,Bachelors Degree,M,Bronze,3,7,10,280.06
6667,USA,Partial High School,M,Normal,4,37,4,71.72
6670,USA,Bachelors Degree,M,Bronze,2,153,4,82.37
6672,USA,Partial High School,M,Normal,3,83,1,13.86
6675,USA,Graduate Degree,M,Golden,5,86,7,91.78
6681,USA,Bachelors Degree,M,Bronze,3,7,12,254.44
6683,USA,Bachelors Degree,F,Bronze,5,34,12,363.66
6686,USA,Partial High School,M,Silver,3,72,5,84.19
6687,USA,Partial High School,M,Golden,3,49,2,47.12
6688,USA,Partial High School,M,Bronze,1,80,3,105.19
6690,USA,High School Degree,F,Bronze,2,10,8,274.65
6692,USA,Partial College,M,Bronze,4,214,2,40.7
6694,USA,Partial High School,F,Golden,4,174,2,25.41
6695,USA,High School Degree,M,Bronze,1,187,1,24.32
6696,USA,Partial High School,F,Bronze,3,13,6,105.38
6698,USA,High School Degree,M,Normal,0,179,3,98.83
6699,USA,High School Degree,M,Bronze,1,29,3,68.31
6700,USA,Partial High School,M,Bronze,0,26,4,77.8
6702,USA,Bachelors Degree,F,Bronze,0,80,3,44.76
6703,USA,Partial High School,M,Bronze,5,75,4,99.18
6705,USA,Bachelors Degree,F,Normal,3,355,1,42.15
6706,USA,Partial High School,M,Golden,4,13,2,83.32
6708,USA,High School Degree,F,Golden,4,48,3,111.09
6709,USA,Partial High School,M,Normal,0,258,1,33.45
6710,USA,Bachelors Degree,F,Bronze,1,32,6,140.96
6712,USA,Bachelors Degree,M,Golden,3,11,19,685.04
6713,USA,High School Degree,M,Bronze,2,158,5,204.54
6715,USA,Partial High School,M,Bronze,5,28,4,96.2
6716,USA,High School Degree,M,Bronze,2,137,4,93.72
6717,USA,Partial High School,F,Normal,1,41,3,59.95
6718,USA,Bachelors Degree,M,Bronze,0,74,1,49.34
6720,USA,High School Degree,M,Golden,3,9,1,10.44
6723,USA,Bachelors Degree,F,Bronze,0,105,1,33.28
6724,USA,Partial High School,M,Normal,3,89,1,22.13
6727,USA,Partial High School,F,Golden,2,208,2,40.67
6729,USA,High School Degree,M,Bronze,0,78,2,45.76
6731,USA,Bachelors Degree,F,Golden,3,19,2,51.22
6733,USA,Bachelors Degree,F,Bronze,1,58,9,235.83
6735,USA,High School Degree,M,Bronze,2,115,2,44.3
6736,USA,Partial High School,F,Bronze,0,179,6,173.91
6739,USA,Partial College,F,Bronze,2,211,3,67
6740,USA,High School Degree,F,Bronze,1,237,1,38.24
6741,USA,Bachelors Degree,F,Golden,5,12,3,108.82
6742,USA,High School Degree,M,Bronze,1,333,1,23.28
6744,USA,High School Degree,M,Golden,4,14,8,214.76
6745,USA,Bachelors Degree,M,Golden,1,54,4,144.91
6749,USA,High School Degree,M,Bronze,4,286,1,35.94
6751,USA,High School Degree,F,Bronze,2,4,3,72.16
6754,USA,High School Degree,M,Bronze,0,3,7,215.8
6757,USA,Partial High School,M,Normal,1,115,4,81.99
6758,USA,High School Degree,M,Golden,3,121,4,79.77
6759,USA,High School Degree,M,Bronze,0,129,4,36.65
6760,USA,Bachelors Degree,F,Bronze,2,7,11,358.73
6761,USA,Graduate Degree,F,Bronze,4,330,1,40.14
6763,USA,High School Degree,M,Normal,3,117,1,40.71
6764,USA,Partial High School,M,Normal,2,162,2,45.05
6766,USA,Graduate Degree,M,Bronze,2,48,5,172.66
6771,USA,High School Degree,F,Bronze,3,26,2,36.89
6772,USA,High School Degree,M,Bronze,2,225,3,76.36
6775,USA,High School Degree,F,Bronze,4,35,4,121.36
6777,USA,Bachelors Degree,M,Golden,3,16,1,5.12
6778,USA,Graduate Degree,M,Normal,2,312,1,39.03
6781,USA,Graduate Degree,M,Bronze,0,9,3,76.17
6784,USA,Bachelors Degree,M,Bronze,4,78,2,51.31
6788,USA,High School Degree,F,Normal,0,31,5,164
6792,USA,Partial College,M,Bronze,4,14,11,399.08
6793,USA,Bachelors Degree,F,Golden,3,13,3,99.22
6795,USA,High School Degree,F,Bronze,4,2,1,9.1
6799,USA,High School Degree,M,Bronze,2,7,13,474.26
6800,USA,Partial College,F,Normal,1,89,3,75.93
6802,USA,High School Degree,F,Golden,4,71,2,66.59
6805,USA,High School Degree,M,Golden,1,124,2,78.44
6806,USA,High School Degree,M,Bronze,4,236,3,128.14
6813,USA,Bachelors Degree,M,Golden,4,310,1,6.23
6814,USA,Graduate Degree,M,Bronze,0,268,1,21.91
6815,USA,Partial High School,F,Normal,1,31,4,66.16
6816,USA,Partial College,M,Bronze,3,78,4,153.94
6822,USA,Partial High School,F,Normal,5,12,1,27.62
6826,USA,Graduate Degree,F,Golden,3,287,1,37.46
6829,USA,Partial College,M,Silver,0,195,1,16.99
6830,USA,High School Degree,M,Bronze,1,33,2,23.56
6831,USA,High School Degree,F,Silver,1,7,1,8.19
6832,USA,Partial High School,M,Normal,2,11,9,242.42
6835,USA,Bachelors Degree,M,Golden,2,24,16,404.38
6836,USA,Partial High School,M,Bronze,0,175,2,58.85
6838,USA,High School Degree,F,Bronze,2,77,1,39.52
6841,USA,Partial High School,M,Normal,5,111,6,109.16
6842,USA,High School Degree,F,Golden,4,37,2,62.87
6843,USA,High School Degree,M,Golden,3,158,3,93.78
6844,USA,Partial College,M,Bronze,2,35,7,298.7
6845,USA,High School Degree,F,Golden,4,28,2,74.98
6846,USA,Partial High School,M,Silver,4,119,3,71.35
6849,USA,Bachelors Degree,F,Golden,3,19,4,132.26
6850,USA,High School Degree,M,Bronze,4,71,4,82.4
6851,USA,Partial High School,M,Normal,2,22,4,102.54
6854,USA,Graduate Degree,M,Bronze,3,25,10,265.29
6856,USA,Bachelors Degree,M,Bronze,3,339,1,8.36
6857,USA,Partial High School,F,Normal,1,225,2,61.74
6860,USA,Partial College,M,Bronze,3,22,4,82.51
6861,USA,High School Degree,M,Bronze,5,12,2,73.1
6864,USA,Partial High School,F,Normal,1,16,1,11.64
6866,USA,Partial High School,F,Normal,5,34,8,274.33
6870,USA,High School Degree,M,Golden,5,136,1,19.02
6872,USA,High School Degree,F,Bronze,5,110,1,23.12
6877,USA,High School Degree,M,Bronze,0,74,2,91.17
6878,USA,Partial College,M,Bronze,3,3,2,67.16
6880,USA,Bachelors Degree,F,Silver,3,35,6,110.86
6888,USA,Partial High School,M,Bronze,4,43,6,180.88
6889,USA,Partial High School,M,Normal,1,49,6,152.41
6891,USA,High School Degree,F,Golden,5,175,1,53.71
6892,USA,Partial High School,F,Normal,4,73,2,90.26
6893,USA,Partial College,F,Bronze,3,12,5,135.48
6894,USA,Bachelors Degree,M,Bronze,4,14,7,204.8
6897,USA,Partial College,F,Golden,2,19,3,89.13
6899,USA,Partial High School,M,Normal,1,114,2,53.79
6902,USA,Bachelors Degree,F,Bronze,0,16,4,42.36
6904,USA,High School Degree,M,Bronze,2,10,7,178.94
6905,USA,High School Degree,M,Bronze,1,139,3,38.4
6909,USA,High School Degree,M,Bronze,2,105,1,50.39
6912,USA,Partial High School,F,Normal,5,7,12,434.92
6913,USA,Partial High School,M,Bronze,1,19,2,32.57
6916,USA,High School Degree,M,Silver,4,16,2,84.85
6919,USA,Partial High School,F,Normal,2,21,5,151.6
6921,USA,High School Degree,M,Golden,1,319,2,65.45
6922,USA,Partial High School,F,Silver,4,84,1,49.05
6924,USA,Bachelors Degree,F,Bronze,2,25,3,99.91
6927,USA,High School Degree,M,Bronze,3,54,3,81.05
6929,USA,High School Degree,M,Silver,3,214,2,63.17
6930,USA,High School Degree,M,Normal,3,131,4,90.18
6932,USA,High School Degree,F,Bronze,2,4,8,205.65
6933,USA,Partial High School,M,Bronze,1,66,5,86.36
6936,USA,High School Degree,F,Bronze,1,10,8,171.4
6937,USA,Bachelors Degree,F,Bronze,4,35,5,120.99
6939,USA,Bachelors Degree,F,Golden,4,13,1,37.68
6940,USA,High School Degree,M,Golden,4,74,2,60.15
6941,USA,Partial High School,M,Normal,4,58,1,35.02
6945,USA,Bachelors Degree,M,Bronze,5,60,3,79.67
6946,USA,High School Degree,M,Bronze,1,73,2,71.41
6947,USA,Bachelors Degree,F,Bronze,2,12,2,63.97
6948,USA,Partial High School,M,Normal,4,48,4,100.91
6949,USA,Partial College,M,Bronze,3,274,2,61.09
6951,USA,Bachelors Degree,M,Bronze,2,35,3,84.82
6953,USA,Bachelors Degree,F,Normal,4,53,2,27.12
6954,USA,High School Degree,M,Bronze,1,131,2,55.73
6955,USA,Bachelors Degree,F,Golden,4,258,1,47.93
6956,USA,High School Degree,F,Bronze,4,179,7,217.09
6957,USA,Partial College,F,Normal,2,11,14,417.41
6958,USA,High School Degree,M,Bronze,4,3,3,61.51
6960,USA,Partial College,F,Golden,3,11,7,274.59
6964,USA,Bachelors Degree,M,Bronze,1,228,2,87.32
6965,USA,Bachelors Degree,F,Golden,2,260,1,27.74
6966,USA,Partial High School,M,Normal,3,116,4,91.34
6967,USA,Bachelors Degree,F,Bronze,2,349,1,38.02
6969,USA,Bachelors Degree,F,Bronze,2,304,1,46.43
6970,USA,High School Degree,M,Bronze,2,162,3,120.11
6972,USA,Partial High School,M,Normal,2,304,1,16.56
6974,USA,High School Degree,M,Silver,0,55,1,10.4
6975,USA,Bachelors Degree,M,Bronze,3,3,3,83.43
6977,USA,Partial High School,M,Golden,1,273,1,33.32
6978,USA,Bachelors Degree,F,Golden,4,91,2,83.92
6981,USA,Partial High School,M,Normal,1,71,1,3.42
6982,USA,Bachelors Degree,M,Bronze,1,14,4,144.26
6985,USA,Partial College,M,Bronze,1,78,1,42.21
6987,USA,High School Degree,M,Bronze,0,16,1,6.48
6988,USA,Bachelors Degree,F,Bronze,2,41,3,83.97
6989,USA,Bachelors Degree,M,Bronze,3,293,1,43.12
6993,USA,Partial High School,M,Normal,4,114,2,32.14
6994,USA,Bachelors Degree,F,Bronze,1,13,1,24.27
6995,USA,Partial High School,M,Normal,4,47,4,119.77
6996,USA,Partial High School,M,Normal,0,47,3,71.93
6997,USA,Graduate Degree,F,Bronze,4,37,6,301.63
7001,USA,High School Degree,M,Bronze,5,23,9,343.69
7002,USA,Bachelors Degree,M,Bronze,3,53,2,35.32
7003,USA,Bachelors Degree,F,Bronze,4,9,5,176.8
7004,USA,Partial High School,M,Normal,4,10,2,70.8
7005,USA,High School Degree,M,Bronze,5,35,1,10.91
7006,USA,Partial High School,M,Normal,1,45,1,22.44
7008,USA,Partial High School,M,Bronze,0,235,2,18.58
7012,USA,Partial High School,M,Normal,3,126,1,3.84
7014,USA,Partial High School,M,Bronze,2,25,2,71.04
7017,USA,High School Degree,M,Golden,3,174,1,10.4
7018,USA,Bachelors Degree,M,Bronze,5,60,2,95.6
7027,USA,Partial High School,M,Normal,1,105,2,61.93
7028,USA,Bachelors Degree,F,Bronze,0,78,1,35.23
7031,USA,High School Degree,F,Bronze,4,156,5,174.57
7032,USA,Bachelors Degree,M,Bronze,1,7,5,70.68
7035,USA,Bachelors Degree,F,Golden,3,3,6,141.54
7036,USA,High School Degree,F,Bronze,1,55,3,96.45
7037,USA,Bachelors Degree,F,Bronze,3,28,6,123.07
7038,USA,Partial High School,M,Normal,3,116,4,181.56
7040,USA,High School Degree,M,Silver,2,285,2,62.41
7043,USA,High School Degree,F,Bronze,1,2,1,8.7
7046,USA,Partial College,F,Bronze,2,179,2,69.34
7051,USA,High School Degree,F,Bronze,4,6,15,550.66
7052,USA,High School Degree,F,Bronze,0,5,6,143.06
7053,USA,High School Degree,M,Bronze,2,331,1,13.19
7056,USA,Partial High School,F,Normal,1,11,11,310.03
7059,USA,Bachelors Degree,M,Bronze,2,7,11,287.02
7060,USA,Bachelors Degree,M,Bronze,3,208,3,66.8
7065,USA,High School Degree,F,Bronze,4,7,10,391.95
7066,USA,Partial College,F,Bronze,1,51,2,14.98
7067,USA,High School Degree,M,Bronze,1,10,2,78.37
7068,USA,Partial High School,F,Normal,2,133,1,18.76
7072,USA,Bachelors Degree,F,Bronze,2,7,19,431.98
7075,USA,Graduate Degree,F,Golden,3,45,4,76.06
7076,USA,Partial High School,F,Normal,3,22,4,118.63
7077,USA,High School Degree,F,Bronze,0,14,3,97.71
7078,USA,Partial High School,M,Normal,1,135,1,19.54
7079,USA,High School Degree,F,Bronze,4,10,5,139.1
7081,USA,Bachelors Degree,M,Bronze,2,245,2,18.48
7083,USA,Bachelors Degree,F,Bronze,5,228,1,4.41
7084,USA,Bachelors Degree,F,Bronze,4,287,1,6.7
7085,USA,High School Degree,F,Bronze,3,132,4,164.94
7090,USA,Bachelors Degree,F,Silver,4,103,2,36.49
